job_id,resume_id,job_title,job_description,resume_text,resume_skills_norm,job_skills_norm,embedding_cosine,embedding_cosine_norm,skill_overlap_count,skill_overlap_ratio,title_overlap_ratio,resume_years_experience,job_years_required,years_gap,experience_match_flag,retrieval_rank,weak_score,observed_matched_score,final_label,source
job_ext_00379,2549_627f1a,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, cloud platforms developer. frontend developer with 8.81 years of experience building scalable systems. worked on distributed systems. strong background in python, spring, java, gcp, angular. delivered high-impact solutions using modern engineering practices. technical skills: python, spring, java, gcp, angular, sql, javascript, vue, pandas, rust, swift, kotlin. education: bachelor of science in computer science, department of mathematics. expertise includes: managed database structures, continuous integration deployment (ci/cd), system architecture design.","['python', 'spring', 'java', 'gcp', 'angular', 'sql', 'javascript', 'vue', 'pandas', 'rust', 'swift', 'kotlin']","['spring', 'java', 'sql']",0.4241597056388855,0.7120798528194427,3,1.0,0.5,8.81,6.0,2.8100000000000005,1,11,0.8004843708541659,,2,generated_from_embeddings
job_ext_00379,2633_880091,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, fintech developer. backend developer with 9.44 years of experience building scalable systems. worked on secure platforms. strong background in graphql, microservices, redis, spring, kafka. delivered high-impact solutions using modern engineering practices. technical skills: graphql, microservices, redis, spring, kafka, pandas, go, sql, c++, python. education: b.s. information technology, software engineering. expertise includes: agile methodologies, scrum, managed database structures, continuous integration deployment (ci/cd).","['graphql', 'microservices', 'redis', 'spring', 'kafka', 'pandas', 'go', 'sql', 'c++', 'python']","['spring', 'java', 'sql']",0.42364469170570374,0.7118223458528519,2,0.6666666666666666,1.0,9.44,6.0,3.4399999999999995,1,12,0.7633185803338334,,2,generated_from_embeddings
job_ext_00379,2666_3cb451,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, e-commerce developer. frontend developer with 4.69 years of experience building scalable systems. worked on distributed systems. strong background in linux, microservices, flask, angular, sql. delivered high-impact solutions using modern engineering practices. technical skills: linux, microservices, flask, angular, sql, rust, c++. education: m.sc computer science & engineering, big data analytics. expertise includes: developed algorithm optimization, cloud infrastructure provisioning, continuous integration deployment (ci/cd).","['linux', 'microservices', 'flask', 'angular', 'sql', 'rust', 'c++']","['spring', 'java', 'sql']",0.42061924934387207,0.710309624671936,1,0.3333333333333333,0.5,4.69,6.0,-1.3099999999999996,0,13,0.5033029604841163,,1,generated_from_embeddings
job_ext_00379,2514_47fba6,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, gaming developer. frontend developer with 8.93 years of experience building scalable systems. worked on ml pipelines. strong background in typescript, react, linux, kubernetes, sql. delivered high-impact solutions using modern engineering practices. technical skills: typescript, react, linux, kubernetes, sql, numpy, terraform, redis, tensorflow, postgresql, graphql. education: master of science, artificial intelligence and data science. expertise includes: agile methodologies, scrum, developed algorithm optimization, managed database structures.","['typescript', 'react', 'linux', 'kubernetes', 'sql', 'numpy', 'terraform', 'redis', 'tensorflow', 'postgresql', 'graphql']","['spring', 'java', 'sql']",0.4198741614818573,0.7099370807409286,1,0.3333333333333333,0.5,8.93,6.0,2.9299999999999997,1,14,0.6142277996297236,,1,generated_from_embeddings
job_ext_00379,2661_6e9e86,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, fintech developer. frontend developer with 1.44 years of experience building scalable systems. worked on cloud-native apps. strong background in rest apis, node.js, terraform, git, javascript. delivered high-impact solutions using modern engineering practices. technical skills: rest apis, node.js, terraform, git, javascript, typescript, flask, microservices. education: bachelor of engineering, information systems. expertise includes: restful api development, microservices, agile methodologies, scrum, continuous integration deployment (ci/cd).","['rest apis', 'node.js', 'terraform', 'git', 'javascript', 'typescript', 'flask', 'microservices']","['spring', 'java', 'sql']",0.4190337061882019,0.709516853094101,0,0.0,0.5,1.44,6.0,-4.5600000000000005,0,15,0.41031398210260606,,1,generated_from_embeddings
job_ext_00379,2517_3f788e,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, healthtech developer. frontend developer with 10.54 years of experience building scalable systems. worked on cloud-native apps. strong background in react, kafka, linux, java, sql. delivered high-impact solutions using modern engineering practices. technical skills: react, kafka, linux, java, sql, go, graphql, swift, flask, mongodb. education: bachelor of science in computer science, department of mathematics. expertise includes: data pipeline orchestration, cloud infrastructure provisioning, restful api development, microservices.","['react', 'kafka', 'linux', 'java', 'sql', 'go', 'graphql', 'swift', 'flask', 'mongodb']","['spring', 'java', 'sql']",0.4190319776535034,0.7095159888267517,2,0.6666666666666666,0.5,10.54,6.0,4.539999999999999,1,16,0.7066098462652278,,1,generated_from_embeddings
job_ext_00379,3317_307d20,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, healthtech developer. frontend developer with 6.04 years of experience building scalable systems. worked on secure platforms. strong background in rest apis, postgresql, angular, spring, flask. delivered high-impact solutions using modern engineering practices. technical skills: rest apis, postgresql, angular, spring, flask, kotlin, ci/cd, java, scikit-learn. education: m.sc computer science & engineering, big data analytics. expertise includes: developed algorithm optimization, agile methodologies, scrum, machine learning model training.","['rest apis', 'postgresql', 'angular', 'spring', 'flask', 'kotlin', 'ci/cd', 'java', 'scikit-learn']","['spring', 'java', 'sql']",0.41857028007507324,0.7092851400375366,2,0.6666666666666666,0.5,6.04,6.0,0.040000000000000036,1,17,0.7064944218706202,,1,generated_from_embeddings
job_ext_00379,3216_98869b,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, healthtech developer. backend developer with 1.77 years of experience building scalable systems. worked on real-time analytics. strong background in sql, graphql, java, postgresql, python. delivered high-impact solutions using modern engineering practices. technical skills: sql, graphql, java, postgresql, python, scikit-learn, angular, react. education: bachelor of engineering, information systems. expertise includes: restful api development, microservices, machine learning model training, agile methodologies, scrum.","['sql', 'graphql', 'java', 'postgresql', 'python', 'scikit-learn', 'angular', 'react']","['spring', 'java', 'sql']",0.4176555275917053,0.7088277637958527,2,0.6666666666666666,1.0,1.77,6.0,-4.23,0,18,0.6507101781942227,,1,generated_from_embeddings
job_ext_00379,1615_d53a13,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, e-commerce developer. frontend developer with 6.49 years of experience building scalable systems. worked on distributed systems. strong background in angular, graphql, node.js, react, java. delivered high-impact solutions using modern engineering practices. technical skills: angular, graphql, node.js, react, java, pandas, azure, numpy, spring, git, docker, kubernetes. education: master of science, artificial intelligence and data science. expertise includes: restful api development, microservices, continuous integration deployment (ci/cd), managed database structures.","['angular', 'graphql', 'node.js', 'react', 'java', 'pandas', 'azure', 'numpy', 'spring', 'git', 'docker', 'kubernetes']","['spring', 'java', 'sql']",0.4175858199596405,0.7087929099798203,2,0.6666666666666666,0.5,6.49,6.0,0.4900000000000002,1,19,0.7062483068417621,,1,generated_from_embeddings
job_ext_00379,1410_ce81f8,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, fintech developer. backend developer with 7.69 years of experience building scalable systems. worked on distributed systems. strong background in redis, sql, scikit-learn, aws, react. delivered high-impact solutions using modern engineering practices. technical skills: redis, sql, scikit-learn, aws, react, ci/cd, terraform, azure. education: master of science, artificial intelligence and data science. expertise includes: managed database structures, front-end and back-end integration, system architecture design.","['redis', 'sql', 'scikit-learn', 'aws', 'react', 'ci/cd', 'terraform', 'azure']","['spring', 'java', 'sql']",0.4174448251724243,0.7087224125862122,1,0.3333333333333333,1.0,7.69,6.0,1.6900000000000004,1,20,0.6691760211079208,,1,generated_from_embeddings
job_ext_00379,2876_a9a653,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, e-commerce developer. backend developer with 1.72 years of experience building scalable systems. worked on real-time analytics. strong background in microservices, flask, sql, kubernetes, angular. delivered high-impact solutions using modern engineering practices. technical skills: microservices, flask, sql, kubernetes, angular, c++, mongodb, kafka, javascript, numpy, react, redis. education: bachelor of engineering, information systems. expertise includes: system architecture design, cloud infrastructure provisioning, front-end and back-end integration.","['microservices', 'flask', 'sql', 'kubernetes', 'angular', 'c++', 'mongodb', 'kafka', 'javascript', 'numpy', 'react', 'redis']","['spring', 'java', 'sql']",0.4173610806465149,0.7086805403232574,1,0.3333333333333333,1.0,1.72,6.0,-4.28,0,21,0.5580439738653324,,1,generated_from_embeddings
job_ext_00379,2426_2d3ae5,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, e-commerce developer. frontend developer with 10.33 years of experience building scalable systems. worked on cloud-native apps. strong background in spring, rust, flask, scikit-learn, pandas. delivered high-impact solutions using modern engineering practices. technical skills: spring, rust, flask, scikit-learn, pandas, kotlin, postgresql, gcp. education: bachelor of engineering, information systems. expertise includes: cloud infrastructure provisioning, machine learning model training, agile methodologies, scrum.","['spring', 'rust', 'flask', 'scikit-learn', 'pandas', 'kotlin', 'postgresql', 'gcp']","['spring', 'java', 'sql']",0.41676992177963257,0.7083849608898163,1,0.3333333333333333,0.5,10.33,6.0,4.33,1,22,0.6134517397041674,,1,generated_from_embeddings
job_ext_00379,590_c32414,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","site reliability engineer, healthtech engineer. site reliability engineer with 11.53 years of experience building scalable systems. worked on cloud-native apps. strong background in redis, spring, typescript, rest apis, mongodb. delivered high-impact solutions using modern engineering practices. technical skills: redis, spring, typescript, rest apis, mongodb, gcp, azure. education: m.sc computer science & engineering, big data analytics. expertise includes: agile methodologies, scrum, continuous integration deployment (ci/cd), machine learning model training.","['redis', 'spring', 'typescript', 'rest apis', 'mongodb', 'gcp', 'azure']","['spring', 'java', 'sql']",0.41545945405960083,0.7077297270298004,1,0.3333333333333333,0.0,11.53,6.0,5.529999999999999,1,23,0.557568567218604,,1,generated_from_embeddings
job_ext_00379,2921_f92dd0,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, e-commerce developer. frontend developer with 3.43 years of experience building scalable systems. worked on ml pipelines. strong background in swift, git, microservices, rest apis, kafka. delivered high-impact solutions using modern engineering practices. technical skills: swift, git, microservices, rest apis, kafka, node.js. education: bachelor of science in computer science, department of mathematics. expertise includes: developed algorithm optimization, continuous integration deployment (ci/cd), managed database structures.","['swift', 'git', 'microservices', 'rest apis', 'kafka', 'node.js']","['spring', 'java', 'sql']",0.415399968624115,0.7076999843120575,0,0.0,0.5,3.43,6.0,-2.57,0,24,0.4094055477115844,,1,generated_from_embeddings
job_ext_00379,633_ac3f4c,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, e-commerce developer. backend developer with 8.95 years of experience building scalable systems. worked on cloud-native apps. strong background in rust, spring, numpy, git, typescript. delivered high-impact solutions using modern engineering practices. technical skills: rust, spring, numpy, git, typescript, azure, go, sql. education: bachelor of engineering, information systems. expertise includes: continuous integration deployment (ci/cd), restful api development, microservices, developed algorithm optimization.","['rust', 'spring', 'numpy', 'git', 'typescript', 'azure', 'go', 'sql']","['spring', 'java', 'sql']",0.4151933193206787,0.7075966596603394,2,0.6666666666666666,1.0,8.95,6.0,2.9499999999999993,1,25,0.7612057372375771,,2,generated_from_embeddings
job_ext_00379,1522_b6d17a,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, fintech developer. backend developer with 2.21 years of experience building scalable systems. worked on distributed systems. strong background in sql, javascript, kotlin, redis, pandas. delivered high-impact solutions using modern engineering practices. technical skills: sql, javascript, kotlin, redis, pandas, typescript, numpy, rust, gcp, node.js. education: bachelor of science in computer science, department of mathematics. expertise includes: cloud infrastructure provisioning, continuous integration deployment (ci/cd), front-end and back-end integration.","['sql', 'javascript', 'kotlin', 'redis', 'pandas', 'typescript', 'numpy', 'rust', 'gcp', 'node.js']","['spring', 'java', 'sql']",0.4140844941139221,0.7070422470569611,1,0.3333333333333333,1.0,2.21,6.0,-3.79,0,26,0.5572248272321842,,1,generated_from_embeddings
job_ext_00379,1843_d0129e,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, cloud platforms developer. backend developer with 9.48 years of experience building scalable systems. worked on distributed systems. strong background in react, postgresql, kotlin, microservices, java. delivered high-impact solutions using modern engineering practices. technical skills: react, postgresql, kotlin, microservices, java, c++, aws, django, pytorch, graphql. education: bachelor of engineering, information systems. expertise includes: machine learning model training, data pipeline orchestration, managed database structures.","['react', 'postgresql', 'kotlin', 'microservices', 'java', 'c++', 'aws', 'django', 'pytorch', 'graphql']","['spring', 'java', 'sql']",0.4140264689922333,0.7070132344961166,1,0.3333333333333333,1.0,9.48,6.0,3.4800000000000004,1,27,0.6683214320628732,,1,generated_from_embeddings
job_ext_00379,1790_9a831b,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, fintech developer. backend developer with 2.7 years of experience building scalable systems. worked on secure platforms. strong background in angular, postgresql, redis, go, react. delivered high-impact solutions using modern engineering practices. technical skills: angular, postgresql, redis, go, react, pandas, microservices, kubernetes, ci/cd, kafka. education: m.sc computer science & engineering, big data analytics. expertise includes: restful api development, microservices, managed database structures, continuous integration deployment (ci/cd).","['angular', 'postgresql', 'redis', 'go', 'react', 'pandas', 'microservices', 'kubernetes', 'ci/cd', 'kafka']","['spring', 'java', 'sql']",0.41334158182144165,0.7066707909107208,0,0.0,1.0,2.7,6.0,-3.3,0,28,0.46444650656647163,,1,generated_from_embeddings
job_ext_00379,2405_abb201,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, e-commerce developer. backend developer with 10.68 years of experience building scalable systems. worked on distributed systems. strong background in swift, sql, postgresql, node.js, graphql. delivered high-impact solutions using modern engineering practices. technical skills: swift, sql, postgresql, node.js, graphql, c#. education: bachelor of engineering, information systems. expertise includes: developed algorithm optimization, cloud infrastructure provisioning, agile methodologies, scrum.","['swift', 'sql', 'postgresql', 'node.js', 'graphql', 'c#']","['spring', 'java', 'sql']",0.4133094549179077,0.7066547274589539,1,0.3333333333333333,1.0,10.68,6.0,4.68,1,29,0.6681421785442917,,1,generated_from_embeddings
job_ext_00379,3089_2b749a,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","frontend developer, e-commerce developer. frontend developer with 6.86 years of experience building scalable systems. worked on distributed systems. strong background in postgresql, rest apis, azure, graphql, node.js. delivered high-impact solutions using modern engineering practices. technical skills: postgresql, rest apis, azure, graphql, node.js, kafka. education: bachelor of science in computer science, department of mathematics. expertise includes: continuous integration deployment (ci/cd), managed database structures, cloud infrastructure provisioning.","['postgresql', 'rest apis', 'azure', 'graphql', 'node.js', 'kafka']","['spring', 'java', 'sql']",0.41329070925712585,0.7066453546285629,0,0.0,0.5,6.86,6.0,0.8600000000000003,1,30,0.5199893439809482,,1,generated_from_embeddings
job_ext_00379,958_43d92f,Backend Developer,"Note: Need only local candidates and Notice Period should be within 30 Days
Years of Experience: 3-6 Years
JOB DESCRIPTION
Java/J2EE, Spring, Hibernate, SQL, Multithreading, Design Patterns
00-6.00 Years","backend developer, healthtech developer. backend developer with 7.26 years of experience building scalable systems. worked on ml pipelines. strong background in spring, sql, azure, redis, gcp. delivered high-impact solutions using modern engineering practices. technical skills: spring, sql, azure, redis, gcp, angular, ci/cd. education: bachelor of science in computer science, department of mathematics. expertise includes: continuous integration deployment (ci/cd), system architecture design, cloud infrastructure provisioning.","['spring', 'sql', 'azure', 'redis', 'gcp', 'angular', 'ci/cd']","['spring', 'java', 'sql']",0.412343829870224,0.706171914935112,2,0.6666666666666666,1.0,7.26,6.0,1.2599999999999998,1,31,0.7604933648749634,,2,generated_from_embeddings
